,Name,Yrs_College,School,Conf,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,SOS
0,Justin Anderson,3,Virginia,ACC,26,27.8,4.0,8.5,.466,2.2,4.5,.479,1.8,4.0,.452,2.5,3.2,.780,4.0,1.7,0.7,0.5,1.2,1.2,12.2,7.81
0,Bobby Portis,2,Arkansas,SEC,36,29.9,6.9,12.9,.536,6.6,12.1,.541,0.4,0.8,.467,3.2,4.3,.737,8.9,1.2,1.1,1.4,1.6,2.2,17.5,6.79
0,Rondae Hollis-Jefferson,2,Arizona,Pac-12,38,28.7,3.6,7.2,.502,3.5,6.5,.537,0.2,0.8,.207,3.8,5.4,.707,6.8,1.6,1.2,0.8,1.6,2.5,11.2,7.41
0,Tyus Jones,1,Duke,ACC,39,33.9,3.5,8.3,.417,2.3,5.1,.440,1.2,3.2,.379,3.7,4.2,.889,3.5,5.6,1.5,0.1,1.9,1.2,11.8,9.87
0,Jarell Martin,2,LSU,SEC,33,35.1,6.1,12.0,.509,5.7,10.5,.545,0.4,1.6,.269,4.2,6.2,.690,9.2,1.8,1.2,0.7,2.8,2.8,16.9,5.63
0,Larry Nance,4,Wyoming,MWC,31,34.9,6.0,11.6,.514,5.5,10.3,.538,0.5,1.4,.333,3.7,4.7,.786,7.2,2.5,1.2,1.2,2.3,2.2,16.1,-0.04
0,R.J. Hunter,3,Georgia State,Sun Belt,35,37.0,5.8,14.7,.395,3.5,7.2,.488,2.3,7.5,.305,5.8,6.6,.878,4.7,3.6,2.1,1.0,2.2,2.4,19.7,-2.03
0,Chris McCullough,1,Syracuse,ACC,16,28.1,3.4,7.1,.478,3.3,7.0,.473,0.1,0.1,1.000,2.5,4.4,.563,6.9,1.1,1.7,2.1,2.2,2.6,9.3,7.68
0,Kevon Looney,1,UCLA,Pac-12,36,30.9,4.2,8.9,.470,3.6,7.4,.481,0.6,1.5,.415,2.6,4.1,.626,9.2,1.4,1.3,0.9,1.3,2.9,11.6,8.27
0,Montrezl Harrell,3,Louisville,ACC,35,35.1,6.1,10.7,.566,5.8,9.7,.602,0.3,1.1,.243,3.3,5.5,.597,9.2,1.4,0.9,1.2,2.0,2.1,15.7,8.98
0,Jordan Mickey,2,LSU,SEC,31,34.9,6.2,12.2,.504,6.1,11.9,.514,0.0,0.3,.111,3.1,4.7,.646,9.9,1.3,0.9,3.6,3.3,2.6,15.4,5.63
0,Anthony Brown,5,Stanford,Pac-12,37,35.7,4.8,11.0,.431,2.6,6.2,.424,2.1,4.8,.441,3.1,3.9,.795,6.9,2.5,0.8,0.2,1.9,2.1,14.8,7.33
0,Rakeem Christmas,4,Syracuse,ACC,31,34.3,6.5,11.9,.552,6.5,11.8,.553,0.0,0.0,.000,4.4,6.2,.712,9.1,1.5,0.9,2.5,2.5,3.4,17.5,7.68
0,Richaun Holmes,3,Bowling Green State,MAC,31,28.8,5.3,9.5,.563,4.7,8.1,.588,0.6,1.4,.419,3.5,4.9,.712,8.0,0.8,0.7,2.7,1.9,2.5,14.7,-1.25
0,Darrun Hilliard,4,Villanova,Big East,35,28.8,4.9,11.0,.440,2.6,5.2,.500,2.3,5.8,.387,2.3,2.9,.796,3.1,2.1,1.8,0.3,1.2,2.2,14.3,7.55
0,Josh Richardson,4,Tennessee,SEC,32,36.3,5.8,12.5,.461,4.3,8.5,.509,1.4,4.0,.359,3.1,3.9,.798,4.5,3.6,2.1,0.5,2.7,2.5,16.0,8.16
0,Pat Connaughton,4,Notre Dame,ACC,38,35.6,4.4,9.4,.466,1.9,3.6,.537,2.4,5.8,.423,1.3,1.7,.781,7.4,1.5,0.7,0.9,1.2,2.0,12.5,7.02
0,Olivier Hanlan,3,Boston College,ACC,32,37.6,7.0,15.5,.454,5.0,9.8,.513,2.0,5.8,.353,3.4,4.5,.759,4.2,4.2,1.3,0.0,2.7,2.1,19.5,7.94
0,Joe Young,4,Oregon,Pac-12,36,36.7,7.4,16.4,.448,4.8,9.4,.516,2.5,7.1,.357,3.4,3.7,.925,4.4,3.8,1.1,0.0,2.4,1.4,20.7,7.65
0,Andrew Harrison,2,Kentucky,SEC,39,25.5,2.6,6.8,.378,1.7,4.4,.376,0.9,2.4,.383,3.2,4.1,.792,2.2,3.6,1.0,0.2,1.6,1.8,9.3,8.67
0,Marcus Thornton,4,William & Mary,CAA,33,36.7,6.5,14.3,.456,3.4,6.6,.518,3.1,7.7,.402,3.8,4.6,.830,2.8,2.9,0.6,0.1,2.3,1.1,20.0,-1.15
0,Norman Powell,4,UCLA,Pac-12,36,34.6,5.9,13.0,.456,4.9,9.7,.503,1.1,3.3,.319,3.5,4.7,.751,4.7,2.1,1.8,0.4,2.2,2.5,16.4,8.27
0,Dakari Johnson,2,Kentucky,SEC,39,16.3,2.0,4.0,.506,2.0,4.0,.506,0.0,0.0,,2.3,3.7,.625,4.6,0.7,0.4,0.9,1.1,1.8,6.4,8.67
0,Aaron White,4,Iowa,Big Ten,34,31.5,5.0,9.6,.521,4.4,7.9,.558,0.6,1.7,.356,5.7,7.0,.819,7.3,1.4,1.3,0.5,1.2,1.6,16.4,8.39
0,Tyler Harvey,3,Eastern Washington,Big Sky,32,36.9,7.2,15.3,.469,3.2,6.0,.528,4.0,9.3,.431,4.7,5.5,.852,3.6,2.6,1.1,0.1,2.0,1.9,23.1,-3.84
0,Sir'Dominic Pointer,4,St. John's (NY),Big East,33,34.6,5.3,10.1,.524,5.2,9.4,.560,0.1,0.8,.080,3.0,4.2,.725,7.7,3.0,1.9,2.4,2.0,3.0,13.7,9.04
0,Cady Lalanne,4,UMass,A-10,32,29.0,4.3,7.8,.552,4.2,7.3,.582,0.1,0.6,.167,2.8,4.5,.636,9.5,0.3,0.6,1.9,2.5,2.7,11.6,4.69
0,Branden Dawson,4,Michigan State,Big Ten,35,30.1,5.2,9.7,.535,5.2,9.7,.535,0.0,0.0,,1.5,3.0,.490,9.1,1.7,1.2,1.7,1.9,2.1,11.9,10.00
0,J.P. Tokoto,3,UNC,ACC,38,29.1,3.1,7.1,.428,2.7,6.3,.435,0.3,0.8,.375,1.9,3.1,.615,5.6,4.3,1.5,0.3,2.2,2.4,8.3,11.76
0,Ben Simmons,1,LSU,SEC,33,34.9,6.5,11.7,.560,6.5,11.6,.561,0.0,0.1,.333,6.0,9.0,.670,11.8,4.8,2.0,0.8,3.4,2.8,19.2,7.00
0,Brandon Ingram,1,Duke,ACC,36,34.6,5.9,13.4,.442,3.7,8.0,.464,2.2,5.4,.410,3.2,4.7,.682,6.8,2.0,1.1,1.4,2.0,2.1,17.3,10.59
0,Jaylen Brown,1,California,Pac-12,34,27.6,4.8,11.1,.431,3.9,8.1,.482,0.9,3.0,.294,4.2,6.4,.654,5.4,2.0,0.8,0.6,3.1,3.2,14.6,7.87
0,Kris Dunn,4,Providence,Big East,33,33.0,5.6,12.5,.448,4.3,9.0,.477,1.3,3.4,.372,4.0,5.8,.695,5.3,6.2,2.5,0.6,3.5,2.8,16.4,8.46
0,Buddy Hield,4,Oklahoma,Big 12,37,35.4,8.1,16.2,.501,4.2,7.5,.552,4.0,8.7,.457,4.8,5.4,.880,5.7,2.0,1.1,0.5,3.1,2.1,25.0,11.14
0,Jamal Murray,1,Kentucky,SEC,36,35.2,6.8,14.9,.454,3.6,7.3,.502,3.1,7.7,.408,3.3,4.2,.783,5.2,2.2,1.0,0.3,2.3,2.1,20.0,8.84
0,Marquese Chriss,1,Washington,Pac-12,34,24.9,5.3,9.9,.530,4.6,8.2,.568,0.6,1.8,.350,2.6,3.8,.682,5.4,0.8,0.9,1.6,2.0,4.1,13.7,8.12
0,Jakob Poeltl,2,Utah,Pac-12,36,30.4,6.3,9.8,.646,6.3,9.8,.646,0.0,0.0,,4.6,6.6,.689,9.1,1.9,0.6,1.6,2.1,2.3,17.2,8.79
0,Domantas Sabonis,2,Gonzaga,WCC,36,31.9,6.6,10.9,.611,6.5,10.5,.621,0.1,0.4,.357,4.2,5.4,.769,11.8,1.8,0.6,0.9,2.6,3.2,17.6,4.23
0,Taurean Prince,4,Baylor,Big 12,34,30.6,5.5,12.7,.432,3.9,8.4,.469,1.6,4.3,.361,3.3,4.3,.774,6.1,2.3,1.3,0.7,2.7,2.5,15.9,9.76
0,Denzel Valentine,4,Michigan State,Big Ten,31,33.0,6.6,14.3,.462,3.3,6.8,.481,3.4,7.5,.444,2.6,3.1,.853,7.5,7.8,1.0,0.2,2.7,1.7,19.2,6.94
0,Wade Baldwin,2,Vanderbilt,SEC,33,30.4,4.1,9.6,.427,2.8,6.5,.437,1.2,3.1,.406,4.7,5.9,.799,4.0,5.2,1.2,0.3,2.8,2.6,14.1,8.68
0,Henry Ellenson,1,Marquette,Big East,33,33.5,5.9,13.2,.446,5.0,10.0,.495,0.9,3.2,.288,4.3,5.8,.749,9.7,1.8,0.8,1.5,2.4,2.5,17.0,5.57
0,Malik Beasley,1,Florida State,ACC,34,29.8,5.4,11.6,.471,3.8,7.4,.518,1.6,4.2,.387,3.1,3.8,.813,5.3,1.5,0.9,0.2,1.7,2.2,15.6,8.16
0,Caris LeVert,4,Michigan,Big Ten,15,30.9,5.5,10.8,.506,3.5,6.5,.546,1.9,4.3,.446,3.6,4.5,.794,5.3,4.9,1.0,0.2,1.7,1.2,16.5,7.92
0,DeAndre Bembry,3,St. Joseph's,A-10,36,37.3,6.6,13.8,.479,5.7,10.3,.553,0.9,3.6,.266,3.3,4.9,.657,7.8,4.5,1.4,0.8,2.0,2.4,17.4,4.93
0,Malachi Richardson,1,Syracuse,ACC,37,34.4,4.1,11.1,.369,2.0,5.1,.388,2.1,6.1,.353,3.1,4.2,.720,4.3,2.1,1.1,0.3,2.1,2.5,13.4,9.75
0,Brice Johnson,4,UNC,ACC,40,28.0,6.7,10.9,.614,6.7,10.9,.614,0.0,0.0,,3.6,4.6,.783,10.4,1.5,1.1,1.5,1.8,2.7,17.0,10.69
0,Pascal Siakam,2,New Mexico State,WAC,34,34.6,8.1,15.0,.539,8.0,14.6,.549,0.1,0.4,.200,4.0,5.9,.678,11.6,1.7,1.0,2.2,2.0,2.7,20.3,-3.54
0,Skal Labissiere,1,Kentucky,SEC,36,15.8,2.7,5.3,.516,2.7,5.2,.521,0.0,0.1,.000,1.1,1.7,.661,3.1,0.3,0.3,1.6,0.9,3.0,6.6,8.84
0,Dejounte Murray,1,Washington,Pac-12,34,33.5,5.9,14.3,.416,4.9,10.8,.457,1.0,3.5,.288,3.2,4.9,.663,6.0,4.4,1.8,0.3,3.2,2.6,16.1,8.12
0,Damian Jones,3,Vanderbilt,SEC,33,26.2,5.6,9.5,.590,5.6,9.4,.595,0.0,0.1,.000,2.7,5.1,.536,6.9,1.2,0.2,1.6,2.0,3.3,13.9,8.68
0,Deyonta Davis,1,Michigan State,Big Ten,35,18.6,3.4,5.7,.598,3.4,5.7,.598,0.0,0.0,,0.7,1.1,.605,5.5,0.7,0.3,1.8,0.9,2.3,7.5,6.94
0,Cheick Diallo,1,Kansas,Big 12,27,7.5,1.2,2.1,.569,1.2,2.1,.569,0.0,0.0,,0.6,1.0,.556,2.5,0.0,0.3,0.9,0.6,1.4,3.0,11.22
0,Tyler Ulis,2,Kentucky,SEC,35,36.8,5.5,12.6,.434,3.9,8.1,.486,1.6,4.6,.344,4.8,5.6,.856,3.0,7.0,1.5,0.1,2.0,1.8,17.3,8.84
0,Malcolm Brogdon,4,Virginia,ACC,37,34.1,6.2,13.6,.457,4.2,8.4,.498,2.0,5.2,.391,3.8,4.2,.897,4.1,3.1,0.9,0.2,1.4,2.1,18.2,11.12
0,Chinanu Onuaku,2,Louisville,ACC,31,24.6,4.4,7.1,.620,4.4,7.1,.623,0.0,0.0,.000,1.1,1.8,.589,8.5,1.6,0.8,2.0,2.1,3.0,9.9,7.74
0,Patrick McCaw,2,UNLV,MWC,33,33.7,5.1,10.9,.465,3.0,5.3,.571,2.1,5.6,.366,2.5,3.2,.774,5.1,3.9,2.5,0.4,2.1,2.2,14.7,3.17
0,Diamond Stone,1,Maryland,Big Ten,35,23.1,4.8,8.4,.568,4.8,8.4,.568,0.0,0.0,,2.9,3.8,.761,5.4,0.4,0.5,1.6,1.5,2.3,12.5,8.31
0,Stephen Zimmerman Jr.,1,UNLV,MWC,26,26.2,3.9,8.2,.477,3.7,7.6,.492,0.2,0.7,.294,2.4,3.9,.624,8.7,0.8,0.5,2.0,2.1,3.0,10.5,3.17
0,Isaiah Whitehead,2,Seton Hall,Big East,34,32.3,5.7,15.1,.379,3.3,8.5,.390,2.4,6.5,.365,4.4,5.8,.760,3.6,5.1,1.2,1.4,3.5,2.3,18.2,8.28
0,Demetrius Jackson,3,Notre Dame,ACC,35,36.0,5.5,12.2,.451,4.0,7.6,.525,1.5,4.7,.331,3.2,4.0,.813,3.5,4.7,1.2,0.3,2.2,1.9,15.8,9.57
0,A.J. Hammons,4,Purdue,Big Ten,33,24.6,6.0,10.2,.592,5.8,9.8,.594,0.2,0.3,.545,2.7,3.8,.709,8.2,1.1,0.3,2.5,2.0,2.4,15.0,7.46
0,Jake Layman,4,Maryland,Big Ten,36,30.9,3.9,7.8,.500,2.3,3.8,.610,1.6,4.0,.396,2.2,2.6,.832,5.3,1.1,1.1,1.0,1.7,1.9,11.6,8.31
0,Michael Gbinije,5,Syracuse,ACC,37,37.9,6.1,13.2,.461,3.6,6.9,.525,2.5,6.3,.391,2.9,4.3,.663,4.1,4.3,1.9,0.4,2.8,2.6,17.5,9.75
0,Georges Niang,4,Iowa State,Big 12,35,33.2,8.1,14.8,.546,6.5,10.7,.605,1.6,4.1,.392,2.7,3.4,.807,6.2,3.3,0.9,0.6,2.6,3.2,20.5,10.16
0,Ben Bentil,2,Providence,Big East,35,34.2,7.0,15.2,.462,5.5,10.7,.517,1.5,4.5,.329,5.5,7.1,.782,7.7,1.1,0.9,1.0,1.9,2.8,21.1,8.46
0,Joel Bolomboy,4,Weber State,Big Sky,33,31.5,5.8,10.2,.573,5.2,8.5,.613,0.6,1.7,.364,4.8,6.9,.697,12.6,1.1,0.7,1.2,2.4,2.2,17.1,-5.13
0,Kay Felder,3,Oakland,Horizon,35,36.7,7.7,17.5,.440,5.5,11.4,.485,2.2,6.1,.355,6.8,8.1,.848,4.3,9.3,2.0,0.2,3.4,3.0,24.4,-1.61
0,Marcus Paige,4,UNC,ACC,34,31.6,4.1,10.4,.398,2.0,4.3,.459,2.2,6.1,.356,2.1,2.7,.774,2.5,3.8,1.1,0.4,1.2,1.5,12.6,10.69
0,Daniel Hamilton,2,UConn,AAC,36,31.9,4.4,11.4,.387,3.1,7.5,.416,1.3,3.9,.331,2.4,2.8,.860,8.9,4.7,1.1,0.4,2.4,1.8,12.5,6.28
0,Abdel Nader,5,Iowa State,Big 12,35,31.1,4.6,9.6,.478,3.1,5.6,.553,1.5,4.0,.371,2.2,3.0,.736,5.0,1.5,1.1,0.7,2.3,2.8,12.9,10.16
0,Isaiah Cousins,4,Oklahoma,Big 12,37,33.3,4.6,11.2,.406,2.8,7.0,.403,1.8,4.3,.411,1.8,2.6,.670,4.5,4.5,1.4,0.3,2.4,1.7,12.6,11.14
0,Tyrone Wallace,4,California,Pac-12,28,32.2,5.4,12.3,.440,4.5,9.3,.486,0.9,3.0,.298,3.6,5.5,.649,5.3,4.4,1.0,0.4,2.6,2.3,15.3,7.87
0,Markelle Fultz,1,Washington,Pac-12,25,35.7,8.4,17.6,.476,6.3,12.5,.502,2.1,5.0,.413,4.4,6.7,.649,5.7,5.9,1.6,1.2,3.2,2.5,23.2,6.82
0,Lonzo Ball,1,UCLA,Pac-12,36,35.1,5.3,9.5,.551,3.0,4.1,.732,2.2,5.4,.412,1.8,2.7,.673,6.0,7.6,1.8,0.8,2.5,1.8,14.6,6.39
0,Jayson Tatum,1,Duke,ACC,29,33.3,5.7,12.6,.452,4.3,8.6,.504,1.4,4.0,.342,4.1,4.8,.849,7.3,2.1,1.3,1.1,2.6,3.0,16.8,10.91
0,Josh Jackson,1,Kansas,Big 12,35,30.8,6.3,12.3,.513,5.3,9.7,.549,1.0,2.6,.378,2.8,4.9,.566,7.4,3.0,1.7,1.1,2.8,3.0,16.3,12.23
0,De'Aaron Fox,1,Kentucky,SEC,36,29.6,5.9,12.4,.479,5.5,10.5,.521,0.5,1.9,.246,4.3,5.9,.736,4.0,4.6,1.5,0.2,2.4,2.5,16.7,10.49
0,Jonathan Isaac,1,Florida State,ACC,32,26.2,4.1,8.0,.508,3.1,5.2,.593,1.0,2.8,.348,2.9,3.7,.780,7.8,1.2,1.2,1.5,1.5,2.2,12.0,8.87
0,Lauri Markkanen,1,Arizona,Pac-12,37,30.8,5.0,10.2,.492,3.1,5.8,.545,1.9,4.4,.423,3.7,4.4,.835,7.2,0.9,0.4,0.5,1.1,2.0,15.6,7.63
0,Dennis Smith Jr.,1,NC State,ACC,32,34.8,6.0,13.1,.455,4.3,8.3,.509,1.7,4.8,.359,4.5,6.3,.715,4.6,6.2,1.9,0.4,3.4,2.1,18.1,8.09
0,Zach Collins,1,Gonzaga,WCC,39,17.3,3.5,5.3,.652,3.2,4.8,.672,0.3,0.5,.476,2.8,3.8,.743,5.9,0.4,0.5,1.8,1.5,2.7,10.0,4.13
0,Malik Monk,1,Kentucky,SEC,38,32.1,6.6,14.7,.450,3.9,7.8,.497,2.7,6.9,.397,3.9,4.7,.822,2.5,2.3,0.9,0.5,2.0,1.9,19.8,10.49
0,Luke Kennard,2,Duke,ACC,37,35.5,6.4,13.1,.489,4.0,7.7,.525,2.4,5.4,.438,4.3,5.1,.856,5.1,2.5,0.8,0.4,1.6,2.2,19.5,10.91
0,Donovan Mitchell,2,Louisville,ACC,34,32.3,5.3,13.1,.408,3.0,6.4,.463,2.4,6.6,.354,2.6,3.2,.806,4.9,2.7,2.1,0.5,1.6,2.6,15.6,11.15
0,Bam Adebayo,1,Kentucky,SEC,38,30.1,4.5,7.5,.599,4.5,7.5,.599,0.0,0.0,,4.1,6.2,.653,8.0,0.8,0.7,1.5,1.7,2.6,13.0,10.49
0,Justin Jackson,3,UNC,ACC,40,32.0,6.6,14.9,.443,4.0,7.8,.510,2.6,7.1,.370,2.5,3.3,.748,4.7,2.8,0.8,0.2,1.7,1.4,18.3,11.76
0,Justin Patton,1,Creighton,Big East,35,25.3,5.7,8.5,.676,5.5,8.0,.683,0.2,0.4,.533,1.3,2.5,.517,6.2,1.2,0.9,1.4,1.7,2.7,12.9,8.95
0,D.J. Wilson,3,Michigan,Big Ten,38,30.4,4.3,8.0,.538,3.2,5.1,.631,1.1,2.9,.373,1.3,1.6,.833,5.3,1.3,0.5,1.5,1.1,1.9,11.0,10.17
0,TJ Leaf,1,UCLA,Pac-12,35,29.9,6.7,10.9,.617,5.9,9.2,.644,0.8,1.7,.466,2.1,3.0,.679,8.2,2.4,0.6,1.1,1.5,2.5,16.3,6.39
0,John Collins,2,Wake Forest,ACC,33,26.6,7.1,11.4,.622,7.1,11.4,.624,0.0,0.0,.000,5.0,6.7,.745,9.8,0.5,0.6,1.6,1.8,3.0,19.2,9.80
0,Harry Giles,1,Duke,ACC,26,11.5,1.7,3.0,.577,1.7,3.0,.577,0.0,0.0,,0.5,0.9,.500,3.8,0.3,0.3,0.7,0.7,2.2,3.9,10.91
0,Jarrett Allen,1,Texas,Big 12,33,32.2,5.4,9.6,.566,5.4,9.4,.579,0.0,0.2,.000,2.5,4.5,.564,8.4,0.8,0.6,1.5,2.5,2.1,13.4,12.75
0,OG Anunoby,2,Indiana,Big Ten,16,25.1,4.3,7.6,.557,3.4,4.8,.701,0.9,2.8,.311,1.7,3.0,.563,5.4,1.4,1.3,1.3,1.6,2.1,11.1,8.16
0,Tyler Lydon,2,Syracuse,ACC,34,36.1,4.4,9.4,.473,3.0,5.7,.523,1.4,3.6,.395,2.9,3.4,.836,8.6,2.1,1.0,1.4,1.7,2.5,13.2,8.47
0,Caleb Swanigan,2,Purdue,Big Ten,35,32.5,6.3,12.0,.527,5.3,9.6,.548,1.1,2.4,.447,4.7,6.0,.781,12.5,3.1,0.4,0.8,3.4,2.8,18.5,8.79
0,Kyle Kuzma,3,Utah,Pac-12,29,30.8,6.3,12.4,.504,5.3,9.6,.560,0.9,2.9,.321,2.9,4.4,.669,9.3,2.4,0.6,0.5,2.1,1.6,16.4,4.32
0,Tony Bradley,1,UNC,ACC,38,14.6,2.7,4.7,.573,2.7,4.7,.573,0.0,0.0,,1.7,2.8,.619,5.1,0.6,0.3,0.6,0.7,1.8,7.1,11.76
0,Derrick White,1,Colorado,Pac-12,34,32.8,6.0,11.9,.507,4.4,7.6,.569,1.7,4.2,.396,4.4,5.4,.813,4.1,4.4,1.2,1.4,2.4,2.1,18.1,6.00
0,Josh Hart,4,Villanova,Big East,36,33.1,6.6,12.9,.510,4.5,7.8,.579,2.1,5.1,.404,3.5,4.7,.747,6.4,2.9,1.6,0.3,2.0,2.3,18.7,9.28
0,Frank Jackson,1,Duke,ACC,36,24.9,3.7,7.8,.473,2.3,4.2,.539,1.4,3.6,.395,2.1,2.8,.755,2.5,1.7,0.6,0.1,1.4,2.4,10.9,10.91
0,Davon Reed,4,Miami (FL),ACC,33,35.3,4.9,11.3,.433,2.5,5.2,.474,2.4,6.0,.397,2.7,3.3,.833,4.8,2.4,1.3,0.5,2.0,1.6,14.9,9.57
0,Wesley Iwundu,4,Kansas State,Big 12,35,31.4,4.3,9.0,.481,3.4,6.5,.520,0.9,2.4,.376,3.5,4.5,.767,6.3,3.5,1.0,0.3,2.3,1.8,13.0,10.48
0,Frank Mason,4,Kansas,Big 12,36,36.1,6.7,13.7,.490,4.4,8.8,.500,2.3,4.8,.471,5.3,6.6,.794,4.2,5.2,1.3,0.1,2.4,2.0,20.9,12.23
0,Ivan Rabb,2,California,Pac-12,31,32.6,4.9,10.1,.484,4.6,9.4,.490,0.3,0.6,.400,4.0,6.0,.663,10.5,1.5,0.7,1.0,2.2,3.1,14.0,6.34
0,Jonah Bolden,1,UCLA,Pac-12,31,21.7,1.6,4.0,.415,1.4,2.8,.483,0.3,1.2,.250,1.1,1.5,.733,4.8,1.1,0.7,0.9,0.8,2.1,4.6,9.69
0,Semi Ojeleye,4,SMU,AAC,35,34.1,6.0,12.3,.487,3.9,7.4,.529,2.1,4.9,.424,4.9,6.3,.785,6.9,1.5,0.4,0.4,1.4,1.8,19.0,4.45
0,Jordan Bell,3,Oregon,Pac-12,39,28.8,4.4,6.9,.636,4.3,6.5,.659,0.1,0.4,.214,2.1,3.0,.701,8.8,1.8,1.3,2.3,1.9,1.7,10.9,8.38
0,Jawun Evans,2,Oklahoma State,Big 12,32,29.3,6.6,15.1,.438,5.5,12.1,.452,1.1,3.0,.379,4.8,6.0,.812,3.4,6.4,1.8,0.1,2.8,2.3,19.2,12.22
0,Dwayne Bacon,2,Florida State,ACC,35,28.8,6.3,14.0,.452,4.7,9.1,.516,1.6,4.9,.333,3.0,3.9,.754,4.2,1.7,1.0,0.1,2.0,1.6,17.2,8.87
0,Tyler Dorsey,2,Oregon,Pac-12,39,30.0,4.8,10.4,.467,2.6,5.1,.513,2.3,5.3,.423,2.7,3.6,.755,3.5,1.7,0.8,0.1,1.5,1.5,14.6,8.38
0,Thomas Bryant,2,Indiana,Big Ten,34,28.1,4.4,8.4,.519,3.7,6.6,.556,0.7,1.8,.383,3.2,4.4,.730,6.6,1.5,0.8,1.5,2.3,3.1,12.6,8.16
0,Damyean Dotson,5,Houston,AAC,32,34.3,6.3,13.4,.470,2.9,5.8,.505,3.4,7.6,.443,1.4,1.7,.830,6.9,1.1,0.9,0.2,1.0,1.7,17.4,3.42
0,Dillon Brooks,3,Oregon,Pac-12,35,25.3,5.9,12.1,.488,4.3,8.0,.532,1.6,4.1,.401,2.7,3.6,.754,3.2,2.7,1.1,0.5,2.1,2.8,16.1,8.38
0,Sterling Brown,4,SMU,AAC,35,32.7,4.6,10.0,.459,2.9,6.1,.465,1.7,3.9,.449,2.5,3.1,.791,6.5,3.0,1.4,0.5,2.0,2.6,13.4,4.45
0,Ike Anigbogu,1,UCLA,Pac-12,29,13.0,2.0,3.5,.564,2.0,3.5,.564,0.0,0.0,,0.8,1.5,.535,4.0,0.2,0.2,1.2,0.8,2.5,4.7,6.39
0,Sindarius Thornwell,4,South Carolina,SEC,31,33.9,6.3,14.2,.444,4.4,9.4,.471,1.9,4.8,.392,6.9,8.4,.830,7.1,2.8,2.1,1.0,2.5,2.3,21.4,10.16
0,Monte Morris,4,Iowa State,Big 12,35,35.3,6.2,13.3,.465,4.6,9.2,.503,1.5,4.1,.378,2.5,3.2,.802,4.8,6.2,1.5,0.3,1.2,1.5,16.4,11.94
0,Edmond Sumner,3,Xavier,Big East,21,33.1,4.8,10.0,.479,4.2,8.0,.533,0.6,2.1,.273,4.8,6.5,.735,4.3,5.0,1.3,0.8,2.8,2.4,15.0,11.51
0,Kadeem Allen,2,Arizona,Pac-12,34,30.0,3.1,6.9,.453,2.2,4.7,.466,0.9,2.2,.427,2.5,3.4,.741,4.0,3.0,1.6,0.6,1.9,2.4,9.8,7.63
0,Alec Peters,4,Valparaiso,Horizon,29,35.1,7.5,16.1,.466,5.5,10.6,.519,2.0,5.5,.363,5.9,6.7,.887,10.1,2.2,0.8,0.4,2.4,2.2,23.0,-1.59
0,Nigel Williams-Goss,4,Gonzaga,WCC,38,32.8,5.8,11.9,.486,4.7,8.8,.527,1.1,3.1,.368,4.1,4.8,.867,6.0,4.7,1.7,0.1,2.1,1.6,16.8,4.13
0,Jabari Bird,4,California,Pac-12,27,32.0,5.2,11.8,.440,2.8,5.2,.536,2.4,6.6,.365,1.6,2.0,.764,4.7,1.0,0.7,0.2,1.9,1.9,14.3,6.34
0,Jaron Blossomgame,4,Clemson,ACC,33,34.3,6.7,13.4,.499,5.9,10.5,.565,0.7,2.8,.255,3.6,5.1,.714,6.3,1.5,0.8,0.9,1.7,1.6,17.7,9.98
0,Deandre Ayton,1,Arizona,Pac-12,35,33.5,7.9,12.9,.612,7.5,11.9,.635,0.3,1.0,.343,4.0,5.5,.733,11.6,1.6,0.6,1.9,2.0,2.3,20.1,6.84
0,Marvin Bagley III,1,Duke,ACC,33,33.9,8.2,13.3,.614,7.5,11.6,.647,0.7,1.8,.397,4.0,6.3,.627,11.1,1.5,0.8,0.9,2.3,1.8,21.0,9.71
0,Jaren Jackson Jr.,1,Michigan State,Big Ten,35,21.8,3.4,6.6,.513,2.3,3.9,.596,1.1,2.7,.396,3.0,3.8,.797,5.8,1.1,0.6,3.0,1.8,3.2,10.9,7.10
0,Trae Young,1,Oklahoma,Big 12,32,35.4,8.2,19.3,.422,4.5,9.1,.493,3.7,10.3,.360,7.4,8.6,.861,3.9,8.7,1.7,0.3,5.2,1.8,27.4,10.56
0,Mohamed Bamba,1,Texas,Big 12,30,30.2,4.9,9.0,.541,4.4,7.3,.603,0.5,1.7,.275,2.7,4.0,.681,10.5,0.5,0.8,3.7,1.5,2.5,12.9,10.67
0,Wendell Carter Jr.,1,Duke,ACC,37,26.9,4.8,8.6,.561,4.3,7.4,.586,0.5,1.2,.413,3.4,4.5,.738,9.1,2.0,0.8,2.1,2.0,2.8,13.5,9.71
0,Collin Sexton,1,Alabama,SEC,33,29.9,5.9,13.3,.447,4.6,9.3,.495,1.3,4.0,.336,5.9,7.6,.778,3.8,3.6,0.8,0.1,2.8,2.5,19.2,10.64
0,Kevin Knox,1,Kentucky,SEC,37,32.4,5.3,11.9,.445,3.8,7.4,.509,1.5,4.5,.341,3.4,4.4,.774,5.4,1.4,0.8,0.3,2.3,2.2,15.6,10.73
